id_orig,original_language,budget,revenue,original_title,popularity,release_date,vote_average,vote_count,año,return
9963,en,20000000.0,84146832.0,Premonition,10.163764,2007-02-08,5.8,391.0,2007,4.2073416
14001,en,20000000.0,22217407.0,Dead Silence,10.763622,2007-03-16,6.2,533.0,2007,1.11087035
2355,en,20000000.0,22222308.0,Reign Over Me,10.027137,2007-03-23,7.1,340.0,2007,1.1111154
16385,en,0.0,0.0,Pride,1.896372,2007-03-23,5.0,16.0,2007,
7485,en,61000000.0,95696996.0,Shooter,14.246918,2007-03-22,6.9,1495.0,2007,1.568803213114754
9793,en,15000000.0,0.0,The Hills Have Eyes II,5.559312,2007-03-22,5.2,355.0,2007,0.0
1273,en,34000000.0,95608995.0,TMNT,11.358363,2007-03-23,6.0,349.0,2007,2.8120292647058824
17388,en,0.0,0.0,Italyanets,1.502873,2005-09-21,6.6,10.0,2005,
4657,en,0.0,0.0,Jindabyne,1.625032,2006-07-20,5.7,25.0,2006,
19495,en,25000000.0,0.0,Nomad,8.762777,2005-07-17,4.3,17.0,2005,0.0
27263,en,0.0,0.0,The Tall Target,0.439309,1951-08-17,6.5,4.0,1951,
8199,en,0.0,0.0,Dreamland,1.211471,2006-01-23,5.6,9.0,2006,
83346,en,3000.0,0.0,It's Impossible to Learn to Plow by Reading Books,0.012313,1988-01-01,4.6,7.0,1988,0.0
30081,en,0.0,0.0,R.S.V.P.,1.065015,2002-01-15,4.5,4.0,2002,
17677,en,0.0,0.0,The Five Pennies,1.134522,1959-01-01,5.4,5.0,1959,
42066,en,0.0,0.0,Ladies in Retirement,0.424025,1941-09-09,5.1,4.0,1941,
192675,en,0.0,0.0,Eklavya: The Royal Guard,0.319771,2007-01-01,6.8,6.0,2007,
5177,en,0.0,0.0,Voksne mennesker,2.571665,2005-05-13,6.4,10.0,2005,
33673,en,0.0,0.0,His Kind of Woman,4.285717,1951-08-29,6.3,10.0,1951,
297853,en,0.0,0.0,Turn of Faith,0.012656,2002-06-05,0.0,0.0,2002,
18437,en,0.0,0.0,The Darwin Awards,4.520783,2006-07-05,5.2,54.0,2006,
38432,en,0.0,0.0,The Tarnished Angels,1.309422,1957-11-21,6.9,13.0,1957,
8270,en,16000000.0,5367030.0,The Lookout,12.153493,2007-03-09,6.6,209.0,2007,0.335439375
9955,en,53000000.0,0.0,Blades of Glory,5.956794,2007-03-30,5.9,578.0,2007,0.0
16201,en,0.0,0.0,Armbryterskan från Ensamheten,0.078565,2004-10-01,5.0,1.0,2004,
10172,en,0.0,0.0,Are We Done Yet?,6.370205,2007-04-04,5.1,152.0,2007,
1683,en,40000000.0,62771059.0,The Reaping,9.825841,2007-04-05,5.4,209.0,2007,1.569276475
10107,en,0.0,0.0,Firehouse Dog,7.078447,2007-04-04,6.0,44.0,2007,
1267,en,150000000.0,169332978.0,Meet the Robinsons,10.529576,2007-03-23,6.7,787.0,2007,1.12888652
16018,en,0.0,0.0,American Hardcore,1.078379,2006-09-22,6.4,12.0,2006,
13249,en,18000000.0,1196307.0,Seraphim Falls,5.034585,2006-09-13,6.4,147.0,2006,0.0664615
175027,en,0.0,0.0,Double Harness,0.561833,1933-07-21,8.0,3.0,1933,
23024,en,0.0,0.0,Judge Priest,0.380048,1934-09-28,6.2,5.0,1934,
1590,en,11000000.0,0.0,Copying Beethoven,2.331416,2006-09-10,6.3,44.0,2006,0.0
9903,en,25000000.0,11772461.0,The Hoax,4.78586,2006-10-14,6.4,60.0,2006,0.47089844
13377,en,315000.0,0.0,How the Grinch Stole Christmas!,6.353239,1966-12-18,7.2,364.0,1966,0.0
11515,en,50000000.0,9448082.0,Goya's Ghosts,5.91265,2006-11-08,6.6,100.0,2006,0.18896164
7183,en,60795000.0,73090611.0,Perfect Stranger,9.925255,2007-04-12,5.4,242.0,2007,1.2022470762398223
8271,en,20000000.0,117760134.0,Disturbia,18.006896,2007-04-12,6.6,1038.0,2007,5.8880067
1534,en,45000000.0,30822861.0,Pathfinder,11.101549,2007-01-11,5.4,173.0,2007,0.6849524666666666
13158,en,0.0,0.0,Aqua Teen Hunger Force Colon Movie Film for Theaters,2.813335,2007-04-13,6.5,35.0,2007,
118536,en,0.0,0.0,The Private Affairs of Bel Ami,0.397268,1947-04-25,6.8,5.0,1947,
23397,en,0.0,0.0,Straight Time,2.352594,1978-03-18,6.8,34.0,1978,
20405,en,0.0,89417.0,Puccini for Beginners,1.610123,2006-01-01,6.1,7.0,2006,inf
18777,en,15500000.0,1237615.0,Slow Burn,6.300001,2005-09-12,5.5,16.0,2005,0.07984612903225806
16392,en,26000000.0,0.0,Redline,3.215155,2007-04-13,4.5,46.0,2007,0.0
63951,en,0.0,0.0,In the Year of the Pig,0.485044,1969-02-26,6.0,6.0,1969,
32627,en,0.0,0.0,The MacKintosh Man,7.051042,1973-01-01,6.4,20.0,1973,
81309,en,0.0,0.0,"Poszukiwany, poszukiwana",0.20497,1973-04-22,7.2,5.0,1973,
15534,en,0.0,0.0,Griffin & Phoenix,13.534117,2006-09-12,6.6,31.0,2006,
30694,en,0.0,0.0,The Resurrected,1.857722,1991-10-06,6.6,26.0,1991,
1441,en,25000000.0,5549200.0,The Contract,5.615957,2006-04-05,5.5,152.0,2006,0.221968
6145,en,0.0,91354215.0,Fracture,10.113628,2007-04-20,7.1,908.0,2007,inf
9843,en,0.0,0.0,Big Nothing,11.802069,2006-12-01,6.5,130.0,2006,
48994,en,0.0,0.0,Smash-Up: Story of a Woman,0.553727,1947-03-01,4.2,5.0,1947,
10294,en,19000000.0,35300645.0,Vacancy,7.712309,2007-04-20,6.0,406.0,2007,1.8579286842105263
32623,en,0.0,0.0,Night of the Ghouls,1.301056,1959-01-01,4.7,11.0,1959,
13067,en,10000000.0,17500000.0,In the Land of Women,9.351276,2007-04-16,5.8,163.0,2007,1.75
10111,en,0.0,0.0,Confetti,1.873214,2006-05-05,6.0,20.0,2006,
30307,en,0.0,0.0,The Devil Commands,1.209468,1941-02-03,5.9,8.0,1941,
1268,en,25000000.0,229736344.0,Mr. Bean's Holiday,10.19853,2007-03-22,6.1,682.0,2007,9.18945376
185158,en,0.0,5965.0,The Grace Lee Project,0.003305,2005-03-11,0.0,0.0,2005,inf
21810,en,0.0,0.0,Adam & Paul,3.311706,2004-08-27,6.9,17.0,2004,
9785,en,30000000.0,26810113.0,The Invisible,6.097503,2007-04-27,6.0,148.0,2007,0.8936704333333333
13280,en,0.0,0.0,Kickin' It Old Skool,7.364206,2007-04-27,4.1,29.0,2007,
14636,en,0.0,8642858.0,The Condemned,12.256231,2007-04-27,5.8,219.0,2007,inf
559,en,258000000.0,890871626.0,Spider-Man 3,27.614265,2007-05-01,5.9,3687.0,2007,3.4529907984496124
1950,en,0.0,5761917.0,Lucky You,5.731132,2007-05-01,5.4,83.0,2007,inf
13352,en,0.0,0.0,It's a Very Merry Muppet Christmas Movie,1.991539,2002-11-29,5.4,15.0,2002,
28304,en,0.0,0.0,The Furies,7.437611,1950-08-16,6.8,13.0,1950,
20553,en,0.0,0.0,21 Up,1.554186,1977-01-01,7.9,18.0,1977,
24397,en,0.0,0.0,Kiss Me Again,1.649473,2006-04-28,4.6,5.0,2006,
13894,en,0.0,0.0,Sharkwater,2.814765,2006-09-11,7.8,20.0,2006,
18549,en,0.0,0.0,Flannel Pajamas,0.004998,2006-11-17,0.0,0.0,2006,
20025,en,0.0,0.0,Thieves' Highway,5.44131,1949-10-10,7.1,20.0,1949,
14240,en,1100000.0,0.0,Maniac Cop,6.595038,1988-05-13,5.7,87.0,1988,0.0
13574,en,0.0,0.0,Year of the Dog,2.187418,2007-04-13,5.1,22.0,2007,
13569,en,0.0,0.0,Thr3e,1.724012,2006-12-01,4.8,21.0,2006,
17439,en,0.0,0.0,Diggers,3.662818,2006-01-01,5.5,10.0,2006,
13171,en,0.0,3091922.0,The Ex,5.976385,2006-12-01,5.0,64.0,2006,inf
15008,en,0.0,0.0,The Flying Scotsman,2.228211,2006-08-16,6.7,14.0,2006,
31866,en,0.0,0.0,Sylvia Scarlett,1.094282,1935-12-11,5.0,12.0,1935,
46875,en,0.0,0.0,Fixed Bayonets!,3.183964,1951-11-21,6.1,7.0,1951,
11705,en,0.0,1128345.0,Red Road,11.054764,2006-05-20,6.3,62.0,2006,inf
11798,en,2380000.0,8176544.0,This Is England,2.514638,2006-09-12,7.4,370.0,2006,3.43552268907563
1919,en,0.0,0.0,Away from Her,6.157162,2006-09-11,6.9,54.0,2006,
4964,en,30000000.0,219076518.0,Knocked Up,9.058516,2007-06-01,6.2,1255.0,2007,7.3025506
8421,en,0.0,0.0,"Zidane, un portrait du 21e siècle",0.610932,2006-05-23,5.5,16.0,2006,
1562,en,15000000.0,64238440.0,28 Weeks Later,12.884191,2007-04-26,6.5,1225.0,2007,4.282562666666666
13159,en,20000000.0,0.0,Georgia Rule,7.281643,2007-05-11,5.6,130.0,2007,0.0
14547,en,12.0,0.0,Delta Farce,7.472887,2007-05-11,4.5,42.0,2007,0.0
36676,en,0.0,0.0,Jonestown: The Life and Death of Peoples Temple,0.870182,2006-04-26,6.8,15.0,2006,
10004,en,0.0,0.0,Desperation,3.636449,2006-05-23,5.2,45.0,2006,
25395,en,0.0,0.0,Blood Trails,0.583192,2006-04-20,2.4,7.0,2006,
810,en,160000000.0,798958165.0,Shrek the Third,14.072479,2007-05-17,6.0,2355.0,2007,4.99348853125
5723,en,160000.0,20710513.0,Once,10.357064,2007-03-23,7.4,457.0,2007,129.44070625
285,en,300000000.0,961000000.0,Pirates of the Caribbean: At World's End,31.363664,2007-05-19,6.9,4627.0,2007,3.203333333333333
3432,en,20000000.0,41637263.0,Mr. Brooks,7.423812,2007-06-01,6.8,543.0,2007,2.08186315
1872,en,0.0,0.0,Rise: Blood Hunter,4.482739,2007-04-28,4.7,61.0,2007,
15568,en,9000000.0,2955039.0,Gracie,2.961621,2007-06-01,6.0,17.0,2007,0.3283376666666667
14208,en,0.0,0.0,The Librarian: Return to King Solomon's Mines,12.49401,2006-10-09,5.8,123.0,2006,
14207,en,0.0,0.0,The Librarian: Quest for the Spear,6.992152,2004-12-05,6.0,173.0,2004,
24200,en,0.0,0.0,Fay Grim,5.052905,2006-09-11,6.7,19.0,2006,
50153,en,50000.0,0.0,The Man from Planet X,1.199625,1951-04-27,5.5,15.0,1951,0.0
18902,en,0.0,0.0,Zoo,2.168812,2007-01-20,5.5,22.0,2007,
8748,en,0.0,0.0,Eagle vs Shark,5.327507,2007-07-15,6.7,77.0,2007,
3489,en,30000000.0,16930884.0,88 Minutes,8.552967,2007-02-14,5.7,323.0,2007,0.5643628
10063,en,0.0,1675484.0,The Breed,4.148276,2006-05-17,5.0,82.0,2006,inf
13979,en,0.0,0.0,Day Night Day Night,0.278551,2006-05-25,6.0,5.0,2006,
12225,en,0.0,2294291.0,Cashback,10.158533,2006-09-10,6.8,369.0,2006,inf
298,en,85000000.0,311312624.0,Ocean's Thirteen,12.16276,2007-06-07,6.5,2040.0,2007,3.6625014588235296
14064,en,2000000.0,300000.0,Ten Canoes,1.372493,2006-06-29,6.7,21.0,2006,0.15
40765,en,0.0,0.0,The Ghost Ship,0.872846,1943-12-24,6.7,15.0,1943,
30574,en,0.0,0.0,Experiment Perilous,0.661871,1944-12-18,5.0,5.0,1944,
18206,en,1000000.0,10018.0,Alone With Her,2.392367,2006-04-28,6.2,20.0,2006,0.010018
1691,en,10200000.0,35619521.0,Hostel: Part II,8.916747,2007-06-08,5.6,464.0,2007,3.4921099019607844
29617,en,0.0,0.0,Remember the Night,1.996129,1940-01-19,7.2,25.0,1940,
1990,en,0.0,486021.0,Paranoid Park,6.198003,2007-05-21,6.3,126.0,2007,inf
170261,en,0.0,0.0,The Legend of Sleepy Hollow,1.650688,1980-10-31,8.5,4.0,1980,
22049,en,0.0,0.0,Starcrash,1.986584,1978-12-21,4.3,33.0,1978,
9408,en,85000000.0,149044513.0,Surf's Up,11.526339,2007-06-08,5.9,616.0,2007,1.7534648588235293
1979,en,130000000.0,289047763.0,4: Rise of the Silver Surfer,12.924254,2007-06-13,5.4,2648.0,2007,2.223444330769231
14043,en,0.0,0.0,Nancy Drew,5.172308,2007-06-15,5.8,146.0,2007,
10288,en,8000000.0,426224.0,Fido,5.284805,2006-09-07,6.6,137.0,2006,0.053278
74055,en,0.0,0.0,L'iceberg,0.038843,2005-12-07,5.0,1.0,2005,
45664,en,0.0,0.0,Who the #$&% Is Jackson Pollock?,0.247659,2006-11-09,6.4,6.0,2006,
1991,en,25000000.0,25037897.0,Death Proof,13.412137,2007-05-21,6.7,1359.0,2007,1.00151588
43353,en,16000.0,1000000.0,Robot Monster,0.892476,1953-06-25,3.5,17.0,1953,62.5
9952,en,10000000.0,7177143.0,Rescue Dawn,9.604564,2006-09-09,6.9,339.0,2006,0.7177143
60400,en,0.0,0.0,The Blue Bird,0.73103,1940-01-19,6.4,8.0,1940,
32004,en,0.0,0.0,The Wedding Night,0.567427,1935-03-08,7.5,2.0,1935,
17035,en,0.0,0.0,The Moguls,7.11869,2005-02-06,5.6,27.0,2005,
17320,en,2000000.0,265198.0,The TV Set,4.681832,2006-04-28,6.0,19.0,2006,0.132599
21427,en,0.0,29326868.0,La Doublure,7.696023,2006-03-29,6.0,131.0,2006,inf
17660,en,0.0,0.0,Dodge City,2.53549,1939-03-31,6.7,17.0,1939,
9724,en,0.0,0.0,The Mistress of Spices,2.286543,2005-09-11,5.5,34.0,2005,
42700,en,0.0,0.0,The Night of the Generals,12.061386,1967-01-29,6.6,34.0,1967,
13120,en,25000.0,0.0,In Search of a Midnight Kiss,1.573576,2007-04-27,6.4,29.0,2007,0.0
11211,en,0.0,0.0,Bring It On: All or Nothing,0.316359,2006-08-08,5.8,152.0,2006,
27138,en,0.0,0.0,Sybil,1.899992,1976-11-14,7.2,25.0,1976,
85535,en,0.0,0.0,David Holzman's Diary,0.177696,1967-01-01,7.6,5.0,1967,
54934,en,250000.0,340147.0,Swoon,0.003013,1992-09-11,5.9,8.0,1992,1.360588
125025,en,0.0,0.0,East Side Story,0.037099,1997-06-25,5.0,1.0,1997,
55859,en,0.0,0.0,Knock On Wood,0.872895,1954-04-06,7.1,8.0,1954,
27464,en,0.0,0.0,O.C. and Stiggs,2.354286,1985-01-01,4.5,6.0,1985,
122291,en,0.0,0.0,The Homecoming,0.950147,1973-10-29,6.5,2.0,1973,
28666,en,0.0,0.0,The Woman Chaser,0.531492,1999-10-08,4.9,4.0,1999,
41930,en,0.0,0.0,Uranus,0.689138,1990-12-12,5.2,3.0,1990,
75350,en,0.0,0.0,American Friends,0.003553,1991-03-22,6.2,3.0,1991,
77621,en,0.0,0.0,Within Our Gates,0.769742,1920-01-12,5.0,13.0,1920,
43229,en,0.0,0.0,Johnny Tremain,1.403067,1957-06-15,5.7,8.0,1957,
266525,en,0.0,259.0,Alan & Naomi,0.904809,1992-01-31,4.3,3.0,1992,inf
9815,en,230400.0,0.0,Goal! II: Living the Dream,4.59233,2007-02-09,5.8,147.0,2007,0.0
12695,en,0.0,15543000.0,Still Smokin,3.767872,1983-05-06,5.4,33.0,1983,inf
32575,en,0.0,0.0,Putney Swope,2.500992,1969-07-10,6.1,15.0,1969,
49870,en,0.0,0.0,The Power of Nightmares,1.249407,2004-10-19,8.1,26.0,2004,
37985,en,0.0,0.0,The Trials Of Darryl Hunt,0.153671,2007-06-15,6.8,4.0,2007,
42464,en,0.0,0.0,O Lucky Man!,1.028117,1973-03-25,6.8,20.0,1973,
2359,en,9000000.0,24538513.0,Sicko,6.766086,2007-05-18,7.3,241.0,2007,2.7265014444444446
25150,en,0.0,0.0,Awesome; I Fuckin' Shot That!,0.220449,2006-03-31,7.1,6.0,2006,
63096,en,0.0,0.0,Tea and Sympathy,1.069177,1956-06-06,5.1,9.0,1956,
1988,en,16000000.0,18928871.0,A Mighty Heart,16.770196,2007-01-01,6.7,97.0,2007,1.1830544375
3021,en,25000000.0,94679598.0,1408,9.196884,2007-07-12,6.5,1372.0,2007,3.78718392
2196,en,9000000.0,46.0,Death at a Funeral,8.832907,2007-02-09,6.9,508.0,2007,5.1111111111111115e-06
18425,en,0.0,0.0,Clubland,1.174855,2007-08-03,5.2,8.0,2007,
19606,en,0.0,28400000.0,High Road to China,2.738,1983-03-18,5.7,23.0,1983,inf
1571,en,110000000.0,383531464.0,Live Free or Die Hard,14.886039,2007-06-20,6.4,2122.0,2007,3.486649672727273
2959,en,35000000.0,69307224.0,License to Wed,7.102076,2007-07-04,5.3,258.0,2007,1.9802064
6022,en,0.0,0.0,Evening,2.291288,2007-06-09,5.7,48.0,2007,
2698,en,175000000.0,173000000.0,Evan Almighty,9.156877,2007-06-09,5.3,1194.0,2007,0.9885714285714285
1858,en,150000000.0,709709780.0,Transformers,5.587707,2007-06-27,6.6,4113.0,2007,4.7313985333333335
14125,en,17000000.0,2626800.0,Captivity,8.687797,2007-03-09,4.4,134.0,2007,0.15451764705882354
675,en,150000000.0,938212738.0,Harry Potter and the Order of the Phoenix,21.3643,2007-06-28,7.4,5633.0,2007,6.254751586666667
3563,en,85000000.0,186072214.0,I Now Pronounce You Chuck & Larry,6.645799,2007-07-12,5.8,640.0,2007,2.189084870588235
40618,en,0.0,0.0,Bedtime Story,0.341946,1964-01-01,5.8,6.0,1964,
26185,en,0.0,0.0,McQ,1.589822,1974-01-04,6.0,25.0,1974,
31652,en,0.0,4300000.0,The Mean Season,6.473842,1985-02-15,5.8,21.0,1985,inf
30443,en,0.0,0.0,Back in Action,0.499475,1993-01-01,6.7,5.0,1993,
11404,en,0.0,0.0,Driving Lessons,5.511184,2006-04-30,6.3,49.0,2006,
16083,en,0.0,382267.0,First Snow,4.782755,2006-05-05,6.3,49.0,2006,inf
27683,en,0.0,0.0,The Last Time,3.587239,2006-10-01,5.5,19.0,2006,
19968,en,0.0,0.0,No Time For Sergeants,1.306304,1958-01-01,7.3,18.0,1958,
24582,en,0.0,240239.0,Manufactured Landscapes,1.170876,2006-09-09,7.3,13.0,2006,inf
4688,en,0.0,0.0,Across the Universe,9.161581,2007-09-14,7.1,419.0,2007,
27359,en,0.0,0.0,Brand Upon the Brain! A Remembrance in 12 Chapters,1.547591,2007-05-09,6.6,20.0,2007,
101897,en,0.0,0.0,Boris and Natasha,0.768828,1992-04-17,1.8,5.0,1992,
54494,en,0.0,0.0,The Sterile Cuckoo,0.454271,1969-10-22,4.1,6.0,1969,
10857,en,0.0,5274.0,When the Wind Blows,3.933121,1986-10-24,7.4,71.0,1986,inf
43898,en,0.0,0.0,The Lives of a Bengal Lancer,0.40855,1935-01-11,6.1,8.0,1935,
44502,en,0.0,27953.0,The Piano Tuner of Earthquakes,2.933613,2005-09-09,6.1,7.0,2005,inf
18632,en,120000.0,0.0,A Dog's Breakfast,9.17962,2007-03-03,5.9,24.0,2007,0.0
32444,en,0.0,0.0,Dorian Blues,2.288041,2004-01-01,6.3,8.0,2004,
7547,en,6000000.0,0.0,Come Early Morning,4.834354,2006-01-10,5.9,10.0,2006,0.0
10074,en,0.0,14334401.0,Hot Rod,6.117846,2007-08-03,6.3,317.0,2007,inf
2270,en,70000000.0,135560026.0,Stardust,14.784525,2007-08-09,7.2,1215.0,2007,1.9365718
757,en,0.0,0.0,Murder Most Foul,3.119101,1964-03-01,6.7,22.0,1964,
15581,en,0.0,0.0,Who's Your Caddy?,1.197217,2007-07-27,3.8,18.0,2007,
14219,en,0.0,0.0,Skinwalkers,10.069946,2006-03-20,4.5,76.0,2006,
35,en,75000000.0,527068851.0,The Simpsons Movie,14.302911,2007-07-25,6.9,2335.0,2007,7.02758468
5857,en,12000000.0,9620399.0,I Know Who Killed Me,4.961439,2007-07-27,4.0,81.0,2007,0.8016999166666666
3638,en,28000000.0,92601050.0,No Reservations,9.672317,2007-07-25,6.1,336.0,2007,3.3071803571428573
6589,en,0.0,0.0,Underdog,7.674338,2007-08-03,4.7,171.0,2007,
8669,en,12000000.0,0.0,Charlie Bartlett,6.135652,2008-02-22,6.5,228.0,2008,0.0
15934,en,0.0,0.0,El cantante,1.904593,2006-09-12,6.0,11.0,2006,
2503,en,70000000.0,442824138.0,The Bourne Ultimatum,18.173269,2007-08-03,7.3,2938.0,2007,6.326059114285714
14123,en,0.0,0.0,Bratz,9.033651,2007-08-03,5.1,63.0,2007,
8141,en,4000000.0,2426851.0,You Kill Me,4.725299,2007-02-09,6.2,82.0,2007,0.60671275
59995,en,0.0,0.0,Wild Tigers I Have Known,0.854778,2006-07-12,5.9,11.0,2006,
54546,en,0.0,0.0,China Blue,0.517793,2005-01-01,5.3,5.0,2005,
31777,en,0.0,0.0,Morning Glory,1.376116,1933-08-18,5.7,10.0,1933,
31601,en,0.0,0.0,Teachers,2.275641,1984-10-05,5.7,20.0,1984,
25360,en,0.0,0.0,Jack the Giant Killer,5.397223,1962-05-17,5.3,14.0,1962,
40060,en,0.0,0.0,The Manitou,1.664737,1978-04-28,5.9,16.0,1978,
8363,en,20000000.0,121463226.0,Superbad,16.205105,2007-08-17,7.0,2152.0,2007,6.0731613
4658,en,0.0,0.0,Arctic Tale,1.499028,2007-06-17,6.6,8.0,2007,
6535,en,0.0,4778376.0,Talk to Me,7.960831,2007-07-13,7.1,36.0,2007,inf
9847,en,0.0,0.0,The Tripper,2.030435,2006-04-20,5.1,30.0,2006,
23861,en,0.0,0.0,Command Decision,0.803021,1948-12-23,6.5,6.0,1948,
2701,en,10000000.0,0.0,Abraham,1.888149,1994-04-03,4.0,1.0,1994,0.0
23495,en,0.0,254190.0,The War Tapes,0.273694,2006-10-22,7.3,4.0,2006,inf
13074,en,0.0,0.0,Resurrecting the Champ,7.451281,2007-06-14,5.9,62.0,2007,
17274,en,0.0,0.0,American Pastime,0.612093,2007-05-14,8.3,2.0,2007,
5174,en,140000000.0,258022233.0,Rush Hour 3,9.718111,2007-08-08,6.1,801.0,2007,1.84301595
28742,en,0.0,0.0,1991: The Year Punk Broke,1.682201,1992-01-01,7.0,11.0,1992,
9703,en,67000000.0,25303038.0,The Last Legion,8.920545,2007-04-19,5.0,210.0,2007,0.37765728358208955
22085,en,0.0,0.0,The Last Casino,1.872955,2004-06-26,7.0,10.0,2004,
43750,en,0.0,0.0,Under the Yum-Yum Tree,0.83878,1963-10-23,6.0,6.0,1963,
9750,en,0.0,41098065.0,Balls of Fury,5.325766,2007-08-29,5.0,164.0,2007,inf
10760,en,16500000.0,13620075.0,Sydney White,6.463883,2007-09-21,6.0,242.0,2007,0.8254590909090909
4349,en,70000000.0,86658558.0,The Kingdom,13.842333,2007-08-22,6.5,517.0,2007,1.2379794
14223,en,6000000.0,0.0,Wind Chill,5.944181,2007-04-27,5.7,98.0,2007,0.0
13068,en,0.0,0.0,Rocket Science,3.563126,2007-01-19,6.3,60.0,2007,
9561,en,0.0,0.0,TerrorStorm: A History of Government-Sponsored Terrorism,0.563891,2006-01-01,6.2,8.0,2006,
14144,en,6000000.0,18197398.0,Daddy Day Camp,5.414213,2007-08-08,4.4,94.0,2007,3.0328996666666668
4858,en,80000000.0,15071514.0,The Invasion,5.228837,2007-08-17,5.7,366.0,2007,0.188393925
10431,en,25000000.0,40452643.0,War,12.077833,2007-08-24,6.0,422.0,2007,1.61810572
15156,en,0.0,3106835.0,Illegal Tender,1.689926,2007-08-24,7.6,15.0,2007,inf
12435,en,20000000.0,47738099.0,The Nanny Diaries,6.764056,2007-08-24,6.1,335.0,2007,2.38690495
14877,en,11000000.0,0.0,September Dawn,1.676016,2007-05-17,5.0,16.0,2007,0.0
11835,en,20000000.0,16974459.0,Death Sentence,6.612175,2007-08-31,6.4,303.0,2007,0.84872295
1845,en,0.0,19776159.0,2 Days in Paris,6.653254,2007-02-09,6.3,106.0,2007,inf
14229,en,0.0,0.0,Ti piace Hitchcock?,1.002443,2005-03-19,5.4,11.0,2005,
13385,en,0.0,0.0,Brighton Rock,2.353181,1947-12-12,7.7,30.0,1947,
6609,en,0.0,0.0,Keoma,2.739487,1976-11-25,6.3,29.0,1976,
13958,en,0.0,0.0,The King of Kong,5.376821,2007-08-17,8.1,148.0,2007,
81700,en,0.0,0.0,The Wool Cap,0.012693,2004-11-20,0.0,0.0,2004,
10961,en,0.0,69136.0,Behind the Mask: The Rise of Leslie Vernon,5.241144,2006-10-13,6.6,105.0,2006,inf
22779,en,0.0,0.0,Victory Through Air Power,0.914238,1943-07-17,5.1,9.0,1943,
10071,en,0.0,0.0,The Brothers Solomon,7.985172,2007-09-07,4.9,46.0,2007,
12994,en,0.0,0.0,The Nines,5.491963,2007-01-21,6.1,150.0,2007,
42735,en,0.0,0.0,Fanatic,1.852079,1965-03-21,5.2,11.0,1965,
53975,en,0.0,0.0,New Wave,0.15538,2008-09-19,6.0,1.0,2008,
13501,en,15000000.0,20380.0,The Good Night,8.031164,2007-01-25,5.7,41.0,2007,0.0013586666666666667
84242,en,0.0,0.0,Stories of Lost Souls,0.748956,2004-11-12,5.0,3.0,2004,
1992,en,0.0,0.0,Planet Terror,10.370384,2007-04-06,6.5,1109.0,2007,
4141,en,39000000.0,26820641.0,Shoot 'Em Up,7.259086,2007-07-26,6.3,589.0,2007,0.6877087435897435
13173,en,0.0,0.0,The Ten,3.902162,2007-08-03,4.9,57.0,2007,
14348,en,0.0,0.0,An Evening with Kevin Smith,2.241764,2002-12-17,7.5,26.0,2002,
14786,en,0.0,0.0,Gotti,1.189465,1996-08-17,5.1,12.0,1996,
19583,en,0.0,0.0,Fierce People,8.695263,2005-01-01,6.0,35.0,2005,
4347,en,30000000.0,129266061.0,Atonement,8.913338,2007-08-29,7.4,1075.0,2007,4.3088687
13529,en,0.0,0.0,Daft Punk's Electroma,2.129522,2006-03-24,6.5,26.0,2006,
13241,en,0.0,0.0,My Winnipeg,2.353003,2007-09-07,7.3,17.0,2007,
12901,en,2000000.0,1431623.0,No End in Sight,1.987795,2007-07-27,7.3,23.0,2007,0.7158115
13722,en,15000000.0,0.0,Mercenary for Justice,2.998537,2006-04-25,4.3,27.0,2006,0.0
3469,en,0.0,0.0,Far from the Madding Crowd,4.377296,1967-01-01,6.5,23.0,1967,
4413,en,70000000.0,69766619.0,The Brave One,11.8027,2007-09-14,6.4,258.0,2007,0.9966659857142857
6973,en,23000000.0,29541790.0,In the Valley of Elah,9.604552,2007-08-31,6.6,265.0,2007,1.284425652173913
15019,en,24000000.0,9576495.0,I Could Never Be Your Woman,11.414893,2007-05-11,5.7,94.0,2007,0.399020625
77210,en,0.0,0.0,Design for Living,2.063066,1933-12-29,7.1,44.0,1933,
4629,en,4000000.0,46474.0,December Boys,4.661689,2007-09-20,6.2,79.0,2007,0.0116185
15361,en,0.0,0.0,Shanghai Kiss,6.397927,2007-03-17,5.9,18.0,2007,
5353,en,0.0,0.0,The Hunting Party,5.178628,2007-09-03,6.6,96.0,2007,
2252,en,51500000.0,55112356.0,Eastern Promises,9.897909,2007-09-14,7.2,867.0,2007,1.0701428349514563
63607,en,0.0,0.0,27 Missing Kisses,0.82155,2000-10-26,5.8,5.0,2000,
13072,en,8000000.0,458232.0,Brooklyn Rules,2.942202,2007-04-30,5.8,19.0,2007,0.057279
30365,en,0.0,0.0,An Unreasonable Man,0.576198,2007-01-31,6.5,6.0,2007,
14284,en,2000000.0,0.0,In the Shadow of the Moon,2.367893,2007-01-19,7.6,31.0,2007,0.0
20308,en,0.0,0.0,Stephanie Daley,6.196999,2006-01-21,6.2,9.0,2006,
6641,en,0.0,0.0,Love and Other Disasters,5.630199,2006-09-09,5.9,104.0,2006,
15071,en,0.0,0.0,The Contractor,3.013828,2007-07-10,5.4,33.0,2007,
8414,en,0.0,0.0,Interview,3.518929,2007-01-20,6.4,47.0,2007,
10425,en,22000000.0,413454.0,The Death and Life of Bobby Z,10.77166,2007-07-23,5.8,104.0,2007,0.018793363636363636
